;10.15 - 11.50;1;;;;;;;Профессионально-ориентированный иностранный язык;;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;;;;;Методы оптимизации;Методы оптимизации;;;;;;Математическое моделирование в задачах информационной безопасности;Математическое моделирование в задачах информационной безопасности;;;;;;;;Инструментальные средства разработки ИС;Инструментальные средства разработки ИС;;
;;;;;;;;;Лабушева Т.М.;;;;;;;;;;;;;;;;Тынченко В.В.;Тынченко В.В.;;;;;;Кириллова С.В.;Кириллова С.В.;;;;;;;;Кустов Д.В.;Кустов Д.В.;;
;;2;;;;;;;;;;;Технологии поддержки принятия решений;Технологии поддержки принятия решений;Технологии поддержки принятия решений;Технологии поддержки принятия решений;;;;;Разработка корпоративных информационных систем;Разработка корпоративных информационных систем;;;;;День военной подготовки;Английский язык для профессиональных целей;Английский язык для профессиональных целей;;;Документоведение и документооборот;Документоведение и документооборот;;;;;;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки
;;;;;;;;;;;;;Аникьева М.А.;Аникьева М.А.;Аникьева М.А.;Аникьева М.А.;;;;;Кузнецов А.С.;Кузнецов А.С.;;;;;;Думлер Н.П.;Хлякин О.С.;;;Громыко В.А.;Громыко В.А.;;;;;;;;;;;
;;;;;;;;;;;;;лекция;лекция;лекция;лекция;;;;;пр. занятие;пр. занятие;;;;;;пр. занятие;пр. занятие;;;лекция;лекция;;;;;;;;;;;
;;;;;;;;;;;;;Корпус №14;Корпус №14;Корпус №14;Корпус №14;;;;;Корпус №17;Корпус №17;;;;;;ЭИОС;ЭИОС;;;Корпус №17;Корпус №17;;;;;;;;;;;
;;;;;;;;;;;;;34-04;34-04;34-04;34-04;;;;;4-11;4-11;;;;;;https://e.sfu-kras.ru/course/view.php?id=7560;https://e.sfu-kras.ru/course/view.php?id=7560;;;2-17;2-17;;;;;;;;;;;
;;;;;;;;;;;;;синхронно;синхронно;синхронно;синхронно;;;;;синхронно;синхронно;;;;;синхронно;асинхронно;асинхронно;;;синхронно;синхронно;;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно
;14.10 - 15.45;1;Схемотехника ЭВМ;Схемотехника ЭВМ;Безопасность жизнедеятельности;Безопасность жизнедеятельности;Профессионально-ориентированный иностранный язык;;;;Английский язык для профессиональных целей;Английский язык для профессиональных целей;Операционные системы;Операционные системы;;;Интернет предпринимательство;Интернет предпринимательство;Корпоративные ИС;Корпоративные ИС;Теория систем;Теория систем;Разработка корпоративных информационных систем;Разработка корпоративных информационных систем;Командный проект по разработке программного обеспечения;Командный проект по разработке программного обеспечения;День военной подготовки;Основы информационной безопасности;Основы информационной безопасности;Основы информационной безопасности;Основы информационной безопасности;Основы информационной безопасности;Основы информационной безопасности;Теория и технология программирования;Теория и технология программирования;Теория автоматического управления;Теория автоматического управления;;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки
;;;Постников А.И.;Постников А.И.;Ледяева О.Н.;Ледяева О.Н.;Николаева Н.В.;;;;Романовская А.А.;Лабушева Т.М.;Макуха Л.В.;Макуха Л.В.;;;Полякова А.С.;Полякова А.С.;Кудрявцева Ю.М.;Кудрявцева Ю.М.;Иконников О.А.;Иконников О.А.;Кузнецов А.С.;Кузнецов А.С.;Пересунько П.В.;Пересунько П.В.;;Кучеров М.М.;Кучеров М.М.;Кучеров М.М.;Кучеров М.М.;Кучеров М.М.;Кучеров М.М.;Даничев А.А.;Даничев А.А.;Чубарь А.В.;Чубарь А.В.;;;;;;;
;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;;;;;;;
;;;Корпус №17;Корпус №17;Корпус №80;Корпус №80;Корпус №17;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;;;
;;;4-07;4-07;4-15;4-15;5-01;;;;1-17;5-15;3-01;3-01;;;4-17;4-17;4-23;4-23;4-16;4-16;4-20;4-20;4-21;4-21;;34-02;34-02;34-02;34-02;34-02;34-02;3-21;3-21;1-14;1-14;;;;;;;
;;;синхронно;синхронно;синхронно;синхронно;синхронно;;;;синхронно;синхронно;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно
;;2;Схемотехника ЭВМ;Схемотехника ЭВМ;Безопасность жизнедеятельности;Безопасность жизнедеятельности;Профессионально-ориентированный иностранный язык;;;;Обработка медиа- контента Часть1;Обработка медиа- контента Часть1;Операционные системы;Операционные системы;;;Интернет предпринимательство;Интернет предпринимательство;Корпоративные ИС;Корпоративные ИС;Теория систем;Теория систем;Профессионально-ориентированный иностранный язык;Профессионально-ориентированный иностранный язык;;Профессионально-ориентированный иностранный язык;День военной подготовки;Основы информационной безопасности;Основы информационной безопасности;Основы информационной безопасности;Основы информационной безопасности;Основы информационной безопасности;Основы информационной безопасности;Теория и технология программирования;Теория и технология программирования;Теория автоматического управления;Теория автоматического управления;;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки
;;;Постников А.И.;Постников А.И.;Ледяева О.Н.;Ледяева О.Н.;Николаева Н.В.;;;;Аникьева М.А.;Аникьева М.А.;Макуха Л.В.;Макуха Л.В.;;;Полякова А.С.;Полякова А.С.;Кудрявцева Ю.М.;Кудрявцева Ю.М.;Иконников О.А.;Иконников О.А.;Гордеева А.Т.;Лабушева Т.М.;;Романовская А.А.;;Кучеров М.М.;Кучеров М.М.;Кучеров М.М.;Кучеров М.М.;Кучеров М.М.;Кучеров М.М.;Даничев А.А.;Даничев А.А.;Чубарь А.В.;Чубарь А.В.;;;;;;;
;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;;лекция;лекция;пр. занятие;пр. занятие;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;пр. занятие;;лекция;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;;;;;
;;;Корпус №17;Корпус №17;Корпус №80;Корпус №80;ЭИОС;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;Корпус №17;;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;;;
;;;4-07;4-07;4-15;4-15;https://e.sfu-kras.ru/course/view.php?id=7560;;;;2-17;2-17;3-01;3-01;;;4-17;4-17;4-23;4-23;4-16;4-16;1-17;5-01;;4-21;;34-02;34-02;34-02;34-02;34-02;34-02;3-21;3-21;1-14;1-14;;;;;;;
;;;синхронно;синхронно;синхронно;синхронно;асинхронно;;;;синхронно;синхронно;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно
;15.55 - 17.30;1;Параллельные вычислительные системы;Параллельные вычислительные системы;Схемотехника ЭВМ;Схемотехника ЭВМ;Защита вычислительных систем;Защита вычислительных систем;Системное программное обеспечение;Системное программное обеспечение;Обработка медиа- контента Часть1;Операционные системы;;;;;Корпоративные ИС;Корпоративные ИС;Интернет предпринимательство;Интернет предпринимательство;Информационная безопасность и защита информации;Информационная безопасность и защита информации;Теория систем;Теория систем;Теория автоматов, языков и вычислений;Теория автоматов, языков и вычислений;День военной подготовки;Аппаратные средства вычислительной техники;Аппаратные средства вычислительной техники;Аппаратные средства вычислительной техники;Аппаратные средства вычислительной техники;Компьютерные сети;Компьютерные сети;Теория и технология программирования;Теория и технология программирования;Теория автоматического управления;Теория автоматического управления;Теория автоматического управления;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки
;;;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Яблонский А.П.;Яблонский А.П.;Бывшев Е.С.;Бывшев Е.С.;Удалова Ю.В.;Удалова Ю.В.;Тамаровская А.Н.;Макуха Л.В.;;;;;Кудрявцева Ю.М.;Кудрявцева Ю.М.;Полякова А.С.;Полякова А.С.;Шиманович Р.С.;Шиманович Р.С.;Иконников О.А.;Иконников О.А.;Личаргин Д.В.;Личаргин Д.В.;;Середкин В.Г.;Середкин В.Г.;Середкин В.Г.;Середкин В.Г.;Русак И.А.;Русак И.А.;Даничев А.А.;Даничев А.А.;Чубарь А.В.;Чубарь А.В.;Чубарь А.В.;;;;;;
;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;лекция;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;лекция;лекция;лекция;;;;;;
;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;;
;;;4-13;4-13;4-19;4-19;4-12;4-12;4-07;4-07;2-17;3-01;;;;;4-23;4-23;4-17;4-17;4-01;4-01;4-16;4-16;4-20;4-20;;5-15;5-15;5-15;5-15;1-16;1-16;3-21;3-21;5-01;5-01;5-01;;;;;;
;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно
;;2;Параллельные вычислительные системы;Параллельные вычислительные системы;Схемотехника ЭВМ;Схемотехника ЭВМ;Защита вычислительных систем;Защита вычислительных систем;Системное программное обеспечение;Системное программное обеспечение;Обработка медиа- контента Часть1;Операционные системы;;;;;Корпоративные ИС;Корпоративные ИС;Интернет предпринимательство;Интернет предпринимательство;Информационная безопасность и защита информации;Информационная безопасность и защита информации;Теория систем;Теория систем;Теория автоматов, языков и вычислений;Теория автоматов, языков и вычислений;День военной подготовки;Аппаратные средства вычислительной техники;Аппаратные средства вычислительной техники;Аппаратные средства вычислительной техники;Аппаратные средства вычислительной техники;Компьютерные сети;Компьютерные сети;Теория и технология программирования;Теория и технология программирования;Теория автоматического управления;Теория автоматического управления;Теория автоматического управления;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки
;;;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Яблонский А.П.;Яблонский А.П.;Бывшев Е.С.;Бывшев Е.С.;Удалова Ю.В.;Удалова Ю.В.;Тамаровская А.Н.;Макуха Л.В.;;;;;Кудрявцева Ю.М.;Кудрявцева Ю.М.;Полякова А.С.;Полякова А.С.;Шиманович Р.С.;Шиманович Р.С.;Иконников О.А.;Иконников О.А.;Личаргин Д.В.;Личаргин Д.В.;;Середкин В.Г.;Середкин В.Г.;Середкин В.Г.;Середкин В.Г.;Русак И.А.;Русак И.А.;Даничев А.А.;Даничев А.А.;Чубарь А.В.;Чубарь А.В.;Чубарь А.В.;;;;;;
;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;лекция;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;лекция;лекция;лекция;;;;;;
;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;;
;;;4-13;4-13;4-19;4-19;4-12;4-12;4-07;4-07;2-17;3-01;;;;;4-23;4-23;4-17;4-17;4-01;4-01;4-16;4-16;4-20;4-20;;5-15;5-15;5-15;5-15;1-16;1-16;3-21;3-21;1-15;1-15;1-15;;;;;;
;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно
;17.40 - 19.15;1;;;Параллельные вычислительные системы;Параллельные вычислительные системы;Теория управления;Теория управления;Защита вычислительных систем;Защита вычислительных систем;;Обработка медиа- контента Часть1;;;;;;;Операционные системы;Операционные системы;;;Информационная безопасность и защита информации;Информационная безопасность и защита информации;;;День военной подготовки;Теория вероятностей и математическая статистика;Теория вероятностей и математическая статистика;Аппаратные средства вычислительной техники;Аппаратные средства вычислительной техники;;;Теория систем;Теория систем;Электронные устройства автоматики;Электронные устройства автоматики;Теория автоматического управления;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки
;;;;;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Кривова Д.Д.;Кривова Д.Д.;Бывшев Е.С.;Бывшев Е.С.;;Тамаровская А.Н.;;;;;;;Макуха Л.В.;Макуха Л.В.;;;Степанов А.В.;Степанов А.В.;;;;Кузенков Н.П.;Кузенков Н.П.;Середкин В.Г.;Середкин В.Г.;;;Иконников О.А.;Иконников О.А.;Краснобаев Ю.В.;Краснобаев Ю.В.;Чубарь А.В.;;;;;;
;;;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;пр. занятие;;;;;;;пр. занятие;пр. занятие;;;пр. занятие;пр. занятие;;;;пр. занятие;пр. занятие;лаб. работа;лаб. работа;;;пр. занятие;пр. занятие;лекция;лекция;пр. занятие;;;;;;
;;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;Корпус №17;;;;;;;Корпус №17;Корпус №17;;;Корпус №17;Корпус №17;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;;
;;;;;4-13;4-13;4-21;4-21;4-12;4-12;;2-17;;;;;;;3-01;3-01;;;5-07;5-07;;;;4-01;4-01;4-23;4-23;;;4-20;4-20;1-15;1-15;1-14;;;;;;
;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;синхронно;;;;;;;синхронно;синхронно;;;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно
;;2;;;Параллельные вычислительные системы;Параллельные вычислительные системы;Теория управления;Теория управления;Защита вычислительных систем;Защита вычислительных систем;;Обработка медиа- контента Часть1;;;;;;;Операционные системы;Операционные системы;;;Информационная безопасность и защита информации;Информационная безопасность и защита информации;Информационная безопасность и защита информации;Информационная безопасность и защита информации;День военной подготовки;;;Аппаратные средства вычислительной техники;Аппаратные средства вычислительной техники;;;Теория систем;Теория систем;;;Теория автоматического управления;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки
;;;;;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Кривова Д.Д.;Кривова Д.Д.;Бывшев Е.С.;Бывшев Е.С.;;Тамаровская А.Н.;;;;;;;Макуха Л.В.;Макуха Л.В.;;;Степанов А.В.;Степанов А.В.;Потылицина Ю.В.;Потылицина Ю.В.;;;;Середкин В.Г.;Середкин В.Г.;;;Иконников О.А.;Иконников О.А.;;;Чубарь А.В.;;;;;;
;;;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;пр. занятие;;;;;;;пр. занятие;пр. занятие;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;;лаб. работа;лаб. работа;;;пр. занятие;пр. занятие;;;пр. занятие;;;;;;
;;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;Корпус №17;;;;;;;Корпус №17;Корпус №17;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;Корпус №17;Корпус №17;;;Корпус №17;Корпус №17;;;Корпус №17;;;;;;
;;;;;4-13;4-13;4-21;4-21;4-12;4-12;;2-17;;;;;;;3-01;3-01;;;5-07;5-07;4-11;4-11;;;;4-23;4-23;;;4-20;4-20;;;1-14;;;;;;
;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;синхронно;;;;;;;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;синхронно;;;синхронно;синхронно;;;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно
Пятница;8.30 - 10.05;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;10.15 - 11.50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Инструментальные средства разработки ИС;Инструментальные средства разработки ИС;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Кустов Д.В.;Кустов Д.В.;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;пр. занятие;пр. занятие;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ЭИОС;ЭИОС;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=22118;https://e.sfu-kras.ru/course/view.php?id=22118;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;асинхронно;асинхронно;;;;
;;2;;;;;;;;;;;;;;;;;;;;;;;;;Методы оптимизации;;;;;;;;;;;;Инструментальные средства разработки ИС;Инструментальные средства разработки ИС;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Медведева М.И.;;;;;;;;;;;;Кустов Д.В.;Кустов Д.В.;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;лекция;;;;;;;;;;;;пр. занятие;пр. занятие;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Корпус №17;;;;;;;;;;;;ЭИОС;ЭИОС;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;1-18;;;;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=22118;https://e.sfu-kras.ru/course/view.php?id=22118;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;синхронно;;;;;;;;;;;;асинхронно;асинхронно;;;;
;12.00 - 13.35;1;;;;;;;;;;;;;;;;;;;;;;;;;Численные методы;;;Электроника и схемотехника;;;;Теория систем;Теория систем;;;;Фронтэнд разработка;Фронтэнд разработка;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Федорова Н.А.;;;Новиков В.В.;;;;Иконников О.А.;Иконников О.А.;;;;Усов А.Н.;Усов А.Н.;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;лекция;;;лаб. работа;;;;лекция;лекция;;;;пр. занятие;пр. занятие;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Корпус №17;;;Корпус №17;;;;ЭИОС;ЭИОС;;;;Корпус №17;Корпус №17;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;5-15;;;3-21;;;;https://e.sfu-kras.ru/course/view.php?id=33914;https://e.sfu-kras.ru/course/view.php?id=33914;;;;4-21;4-21;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;синхронно;;;синхронно;;;;асинхронно;асинхронно;;;;синхронно;синхронно;;;;
;;2;;;;;;;;;;;;;;;;;;;;;;;;;Численные методы;;;Основы информационной безопасности;Основы информационной безопасности;;;Теория систем;Теория систем;;;;Фронтэнд разработка;Фронтэнд разработка;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Федорова Н.А.;;;Шиманович Р.С.;Шиманович Р.С.;;;Иконников О.А.;Иконников О.А.;;;;Усов А.Н.;Усов А.Н.;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;лекция;;;пр. занятие;пр. занятие;;;лекция;лекция;;;;пр. занятие;пр. занятие;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;Корпус №17;;;Корпус №17;Корпус №17;;;ЭИОС;ЭИОС;;;;Корпус №17;Корпус №17;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;5-15;;;4-13;4-13;;;https://e.sfu-kras.ru/course/view.php?id=33914;https://e.sfu-kras.ru/course/view.php?id=33914;;;;4-21;4-21;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;синхронно;;;синхронно;синхронно;;;асинхронно;асинхронно;;;;синхронно;синхронно;;;;
;14.10 - 15.45;1;Схемотехника ЭВМ;Схемотехника ЭВМ;Схемотехника ЭВМ;Схемотехника ЭВМ;Схемотехника ЭВМ;Схемотехника ЭВМ;Схемотехника ЭВМ;Схемотехника ЭВМ;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;Теория автоматов, языков и вычислений;Теория автоматов, языков и вычислений;Теория автоматов, языков и вычислений;Теория автоматов, языков и вычислений;Теория автоматов, языков и вычислений;Теория автоматов, языков и вычислений;Численные методы;Личностное развитие и командообразование;Личностное развитие и командообразование;Электроника и схемотехника;Электроника и схемотехника;;;Защита интеллектуальной собственности;Защита интеллектуальной собственности;Моделирование систем;Моделирование систем;Моделирование систем;Методы оптимизации;Методы оптимизации;Фронтэнд разработка;Фронтэнд разработка;Разработка интерфейсов;Разработка интерфейсов
;;;Постников А.И.;Постников А.И.;Постников А.И.;Постников А.И.;Постников А.И.;Постников А.И.;Постников А.И.;Постников А.И.;Рогалев А.А.;Рогалев А.А.;Рогалев А.А.;Рогалев А.А.;Рогалев А.А.;Рогалев А.А.;Рогалев А.А.;Рогалев А.А.;Рогалев А.А.;Рогалев А.А.;Личаргин Д.В.;Личаргин Д.В.;Личаргин Д.В.;Личаргин Д.В.;Личаргин Д.В.;Личаргин Д.В.;Федорова Н.А.;Седых Т.В.;Седых Т.В.;Новиков В.В.;Новиков В.В.;;;Климов А.С.;Климов А.С.;Любанова А.Ш.;Любанова А.Ш.;Любанова А.Ш.;Медведева М.И.;Медведева М.И.;Усов А.Н.;Усов А.Н.;Васильев В.С.;Васильев В.С.
;;;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие
;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;ЭИОС;ЭИОС;Корпус №14;Корпус №14;Корпус №14;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17
;;;1-15;1-15;1-15;1-15;1-15;1-15;1-15;1-15;1-19;1-19;1-19;1-19;1-19;1-19;1-19;1-19;1-19;1-19;1-16;1-16;1-16;1-16;1-16;1-16;4-11;5-11;5-11;3-21;3-21;;;https://e.sfu-kras.ru/course/view.php?id=36311;https://e.sfu-kras.ru/course/view.php?id=36311;34-02;34-02;34-02;5-07;5-07;4-21;4-21;4-07;4-07
;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;;;асинхронно;асинхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно
