Дни;Часы;Неделя;09.03.01 Информатика и вычислительная техника;;;;;;;;;;;;;;09.03.04 Программная инженерия;;;;;;01.03.04 Прикладная математика;10.05.01 Компьютерная безопасность;;10.05.03 Информационная безопасность автоматизированных систем;;10.03.01 Информационная безопасность;;27.03.03 Системный анализ и управление;;27.03.04 Управление в технических системах;;15.03.04 Автоматизация технологических процессов и производств;09.03.03 Прикладная информатика;;;
;;;КИ20-06б                                     (1 подгруппа);КИ20-06б                                     (2 подгруппа);КИ20-07б                                     (1 подгруппа);КИ20-07б                                     (2 подгруппа);КИ20-08б                                     (1 подгруппа);КИ20-08б                                     (2 подгруппа);КИ20-11б                                     (1 подгруппа);КИ20-11б                                     (2 подгруппа);КИ20-12б                                     (1 подгруппа);КИ20-12б                                     (2 подгруппа);КИ20-13б                                     (1 подгруппа);КИ20-13б                                     (2 подгруппа);КИ20-14б                                     (1 подгруппа);КИ20-14б                                     (2 подгруппа);КИ21-16/1б                                     (1 подгруппа);КИ20-16/1б                                     (2 подгруппа);КИ20-16/2б                                     (1 подгруппа);КИ20-16/2б                                     (2 подгруппа);КИ20-17/1б                                     (1 подгруппа);КИ20-17/1б                                     (2 подгруппа);КИ20-18б;КИ20-01                                     (1 подгруппа);КИ20-01                                     (2 подгруппа);КИ20-02                                     (1 подгруппа);КИ20-02                                     (2 подгруппа);КИ20-02/1б                                     (1 подгруппа);КИ20-02/1б                                     (2 подгруппа);КИ20-03б                                     (1 подгруппа);КИ20-03б                                     (2 подгруппа);КИ20-04б                                     (1 подгруппа);КИ20-04б                                     (2 подгруппа);КИ20-05б                                    ;КИ20-20б                                     (1 подгруппа);КИ20-20б                                     (2 подгруппа);КИ20-21б                                     (1 подгруппа);КИ20-21б                                     (2 подгруппа)
;;;пр. занятие;пр. занятие;лаб. работа;лаб. работа;пр. занятие;пр. занятие;;;;;;;;;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;;
;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;ЭИОС;ЭИОС;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;ЭИОС;ЭИОС;ЭИОС;Корпус №15;Корпус №15;;
;;;4-12;4-12;4-19;4-19;3-01;3-01;;;;;;;;;1-19;1-19;1-19;1-19;3-21;3-21;2-20;https://e.sfu-kras.ru/course/view.php?id=976;https://e.sfu-kras.ru/course/view.php?id=976;1-17;1-17;5-07;5-07;5-15;5-15;https://e.sfu-kras.ru/course/view.php?id=19166;https://e.sfu-kras.ru/course/view.php?id=19166;https://e.sfu-kras.ru/course/view.php?id=19166;4-15;4-15;;
;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;асинхронно;асинхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;асинхронно;асинхронно;асинхронно;синхронно;синхронно;;
;17.40 - 19.15;1;Программируемые логические интегральные схемы;Программируемые логические интегральные схемы;Организация процесса проектирования программного обеспечения;Организация процесса проектирования программного обеспечения;;;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;Тестирование программного обеспечения;Тестирование программного обеспечения;Тестирование программного обеспечения;Тестирование программного обеспечения;Тестирование программного обеспечения;Тестирование программного обеспечения;;;;;;Организационное и правовое обеспечение информационной безопасности;Организационное и правовое обеспечение информационной безопасности;;;;;Автоматизированные информационно-управляющие системы;Технологии виртуальной и дополненной реальности;Технологии виртуальной и дополненной реальности;;
;;;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Васильев В.С.;Васильев В.С.;;;;;;;;;;;Богданов К.В.;Богданов К.В.;Богданов К.В.;Богданов К.В.;Богданов К.В.;Богданов К.В.;;;;;;Потылицина Ю.В.;Потылицина Ю.В.;;;;;Дрозд О.В.;Бортновский С.В.;Бортновский С.В.;;
;;;лаб. работа;лаб. работа;пр. занятие;пр. занятие;;;;;;;;;;;лекция;лекция;лекция;лекция;лекция;лекция;;;;;;пр. занятие;пр. занятие;;;;;лекция;пр. занятие;пр. занятие;;
;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;;;;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;;Корпус №17;Корпус №17;;;;;ЭИОС;Корпус №15;Корпус №15;;
;;;4-19;4-19;4-23;4-23;;;;;;;;;;;1-19;1-19;1-19;1-19;1-19;1-19;;;;;;5-07;5-07;;;;;https://e.sfu-kras.ru/course/view.php?id=1483;4-15;4-15;;
;;;синхронно;синхронно;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;;;;синхронно;синхронно;;;;;асинхронно;синхронно;синхронно;;
;;2;Программируемые логические интегральные схемы;Программируемые логические интегральные схемы;Организация процесса проектирования программного обеспечения;Организация процесса проектирования программного обеспечения;;;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;Разработка интеграционных систем;Разработка интеграционных систем;Разработка интеграционных систем;Разработка интеграционных систем;;;Экономика;;;;;Организационное и правовое обеспечение информационной безопасности;Организационное и правовое обеспечение информационной безопасности;Экономика;Экономика;;;Автоматизированные информационно-управляющие системы;Технологии виртуальной и дополненной реальности;Технологии виртуальной и дополненной реальности;;
;;;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Васильев В.С.;Васильев В.С.;;;;;;;;;;;Богданов К.В.;Богданов К.В.;Богданов К.В.;Богданов К.В.;;;Зябликов Д.В.;;;;;Потылицина Ю.В.;Потылицина Ю.В.;Зябликов Д.В.;Зябликов Д.В.;;;Дрозд О.В.;Бортновский С.В.;Бортновский С.В.;;
;;;лаб. работа;лаб. работа;пр. занятие;пр. занятие;;;;;;;;;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;лекция;;;;;пр. занятие;пр. занятие;лекция;лекция;;;лекция;пр. занятие;пр. занятие;;
;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;;;;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;Корпус №17;;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;ЭИОС;Корпус №15;Корпус №15;;
;;;4-19;4-19;3-01;3-01;;;;;;;;;;;4-12;4-12;4-12;4-12;;;2-20;;;;;5-07;5-07;2-20;2-20;;;https://e.sfu-kras.ru/course/view.php?id=1483;4-15;4-15;;
;;;синхронно;синхронно;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;синхронно;;;;;синхронно;синхронно;синхронно;синхронно;;;асинхронно;синхронно;синхронно;;
Вторник;8.30 - 10.05;1;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;;;;;;;;;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;;;;Открытые информационные системы;Открытые информационные системы;;;Анализ неструктурированных данных;Анализ неструктурированных данных;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;Молокова Н.В.;Молокова Н.В.;;;Даничев А.А.;Даничев А.А.;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;лекция;лекция;;;пр. занятие;пр. занятие;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;ЭИОС;ЭИОС;;;Корпус №17;Корпус №17;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=22771;https://e.sfu-kras.ru/course/view.php?id=22771;;;4-01;4-01;;;;;;;
;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;;;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;;асинхронно;асинхронно;;;синхронно;синхронно;;;;;;;
;;2;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;;;;;;;Основы противодействия экстремизму, терроризму, коррупционному поведению;Основы противодействия экстремизму, терроризму, коррупционному поведению;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;;Научно-исследовательская работа;Научно-исследовательская работа;;;Основы построения защищенных баз данных;Основы построения защищенных баз данных;Анализ неструктурированных данных;Анализ неструктурированных данных;;;;;;;
;;;;;;;;;;;;;;;Шамехина Э.В.;Шамехина Э.В.;;;;;;;;Шрам Е.Г.;Шрам Е.Г.;;;Ефремов И.А.;Ефремов И.А.;Даничев А.А.;Даничев А.А.;;;;;;;
;;;;;;;;;;;;;;;пр. занятие;пр. занятие;;;;;;;;практика;практика;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;;;;;
;;;;;;;;;;;;;;;ЭИОС;ЭИОС;;;;;;;;;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;4-21;4-21;4-01;4-01;;;;;;;
;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;;;;;асинхронно;асинхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;;;;;;;
;10.15 - 11.50;1;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;Методы и средства проектирования информационных систем и технологий;Методы и средства проектирования информационных систем и технологий;;;;;Технологии внедрения программного обеспечения;Технологии внедрения программного обеспечения;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;Методика обучения математике в профессиональном образовании;;;Открытые информационные системы;Открытые информационные системы;Основы построения защищенных баз данных;Основы построения защищенных баз данных;Анализ неструктурированных данных;Анализ неструктурированных данных;;;;;;;
;;;;;;;;;Брежнев Р.В.;Брежнев Р.В.;;;;;Кононова Н.В.;Кононова Н.В.;;;;;;;Карнаухова О.А.;;;Молокова Н.В.;Молокова Н.В.;Ефремов И.А.;Ефремов И.А.;Даничев А.А.;Даничев А.А.;;;;;;;
;;;;;;;;;пр. занятие;пр. занятие;;;;;пр. занятие;пр. занятие;;;;;;;пр. занятие;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;;;;;
;;;;;;;;;ЭИОС;ЭИОС;;;;;ЭИОС;ЭИОС;;;;;;;Корпус №17;;;ЭИОС;ЭИОС;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;;;
;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=1647;https://e.sfu-kras.ru/course/view.php?id=1647;;;;;https://e.sfu-kras.ru/course/view.php?id=34332;https://e.sfu-kras.ru/course/view.php?id=34332;;;;;;;2-20;;;https://e.sfu-kras.ru/course/view.php?id=22771;https://e.sfu-kras.ru/course/view.php?id=22771;4-21;4-21;4-01;4-01;;;;;;;
;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;асинхронно;асинхронно;синхронно;синхронно;синхронно;синхронно;;;;;;;
;;2;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;Методы и средства проектирования информационных систем и технологий;Методы и средства проектирования информационных систем и технологий;;;;;Технологии внедрения программного обеспечения;Технологии внедрения программного обеспечения;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;Методика обучения математике в профессиональном образовании;Научно-исследовательская работа;Научно-исследовательская работа;;;Основы построения защищенных баз данных;Основы построения защищенных баз данных;Анализ неструктурированных данных;Анализ неструктурированных данных;;;;;;;
;;;;;;;;;Брежнев Р.В.;Брежнев Р.В.;;;;;Кононова Н.В.;Кононова Н.В.;;;;;;;Карнаухова О.А.;Шрам Е.Г.;Шрам Е.Г.;;;Ефремов И.А.;Ефремов И.А.;Даничев А.А.;Даничев А.А.;;;;;;;
;;;;;;;;;пр. занятие;пр. занятие;;;;;пр. занятие;пр. занятие;;;;;;;пр. занятие;практика;практика;;;лекция;лекция;пр. занятие;пр. занятие;;;;;;;
;;;;;;;;;ЭИОС;ЭИОС;;;;;ЭИОС;ЭИОС;;;;;;;Корпус №17;;;;;Корпус №15;Корпус №15;Корпус №17;Корпус №17;;;;;;;
;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=1647;https://e.sfu-kras.ru/course/view.php?id=1647;;;;;https://e.sfu-kras.ru/course/view.php?id=34332;https://e.sfu-kras.ru/course/view.php?id=34332;;;;;;;2-20;;;;;4-06;4-06;4-01;4-01;;;;;;;
;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;;;;;;;
