;;Группа:;КИ23-10Б;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
РАСПИСАНИЕ УЧЕБНЫХ ЗАНЯТИЙ;;;;;;;"ФГАОУ ВО ""Сибирский федеральный университет""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Осенний семестр;2023-2024;года;;УТВЕРЖДАЮ __________________________;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Институт:;;ИКИТ;;;;;Ректор                             М.В. Румянцев;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;Николаева Н.В.;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;лекция;лекция;лекция;лекция
;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;2-19, ЭИОС;2-19, ЭИОС;2-19, ЭИОС;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №15;Корпус №15;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №14;Корпус №14;Корпус №14;Корпус №14
;;;5-02;5-02;4-17;4-02;2-20;2-20;https://e.sfu-kras.ru/course/view.php?id=22493;https://e.sfu-kras.ru/course/view.php?id=22493;https://e.sfu-kras.ru/course/view.php?id=22493;34-14;34-14;34-14;34-14;34-14;34-14;34-14;34-14;34-14;34-14;34-14;34-14;3-21;3-21;5-11;5-11;4-13;4-02;5-10;5-10;5-12;5-12;;;2-03;4-16;4-07;4-07;2-01;2-02;4-12;4-12;1-18;1-18;4-21;34-14;34-14;34-14;34-14
;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно
;14.10 - 15.45;1;;;;;;;История России;История России;История России;;;;;;;;;;;Основы российской государственности;Основы российской государственности;;;;;Алгебра и геометрия;Алгебра и геометрия;;;;;;;Основы российской государственности;Основы российской государственности;Иностранный язык;Иностранный язык;Информатика;Информатика;Основы программирования;Основы программирования;;;Алгебра и геометрия;Основы российской государственности;Основы российской государственности;Основы российской государственности;Основы российской государственности
;;;;;;;;;Терскова А.А.;Терскова А.А.;Терскова А.А.;;;;;;;;;;;Кузьменко А.С.;Кузьменко А.С.;;;;;Сучкова Н.Г.;Сучкова Н.Г.;;;;;;;Никуленков В.В.;Никуленков В.В.;Даниленко А.С.;Слепченко Н.Н.;Леонтьева А.А.;Леонтьева А.А.;Тынченко В.В.;Тынченко В.В.;;;Шершнева В.А.;Хаит Н.Л.;Хаит Н.Л.;Хаит Н.Л.;Хаит Н.Л.
;;;;;;;;;пр. занятие;пр. занятие;пр. занятие;;;;;;;;;;;пр. занятие;пр. занятие;;;;;пр. занятие;пр. занятие;;;;;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;пр. занятие;лекция;лекция;лекция;лекция
;;;;;;;;;2-19, ЭИОС;2-19, ЭИОС;2-19, ЭИОС;;;;;;;;;;;Корпус №17;Корпус №17;;;;;Корпус №17;Корпус №17;;;;;;;Корпус №15;Корпус №15;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17
;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=22493;https://e.sfu-kras.ru/course/view.php?id=22493;https://e.sfu-kras.ru/course/view.php?id=22493;;;;;;;;;;;5-11;5-11;;;;;2-20;2-20;;;;;;;4-03;4-03;2-01;2-02;4-10;4-10;4-11;4-11;;;1-18;1-16;1-16;1-16;1-16
;;;;;;;;;асинхронно;асинхронно;асинхронно;;;;;;;;;;;синхронно;синхронно;;;;;синхронно;синхронно;;;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;синхронно;синхронно;синхронно;синхронно;синхронно
;;2;Основы российской государственности;Основы российской государственности;Основы российской государственности;Основы российской государственности;Основы российской государственности;Основы российской государственности;История России;История России;История России;Физическая культура и спорт;Физическая культура и спорт;Математический анализ;Математический анализ;;;;;;;Основы российской государственности;Основы российской государственности;;;;;Алгебра и геометрия;Алгебра и геометрия;;;;;;;Основы российской государственности;Основы российской государственности;Иностранный язык;Иностранный язык;Информатика;Информатика;Основы программирования;Основы программирования;;;Алгебра и геометрия;;;Высшая математика;Высшая математика
